4,16,20,22,36,37,38,50
4,16,22,28,33,43,48,51
4,18,19,23,25,32,47,49
4,20,35,37,39,41,44,54
4,22,23,24,26,27,39,44
4,22,32,44,46,47,53,55
4,5,9,12,28,32,35,42
4,6,10,12,21,23,37,38
4,6,9,10,21,25,35,55
4,7,22,39,47,53,59,61
4,8,15,20,30,46,54,59
4,8,16,24,27,40,52,57
4,9,14,21,25,26,33,47
5,10,35,38,42,47,48,58
5,11,13,19,27,37,44,46
5,21,24,27,39,42,51,59
5,26,29,30,38,50,51,62
5,6,11,14,18,42,54,56
5,6,11,22,43,55,57,60
5,7,22,25,35,46,49,55
5,8,11,17,22,39,40,51
5,8,12,18,19,21,27,62
5,8,9,15,45,46,47,61
5,9,11,19,33,35,41,50
5,9,12,15,30,50,56,59
6,11,18,27,34,44,55,57
6,13,20,28,35,38,55,60
6,15,33,41,42,48,49,61
6,16,25,40,41,46,48,50
6,16,26,36,41,43,47,59
6,16,35,38,39,42,45,49
6,20,24,33,51,58,59,60
6,21,22,25,32,44,47,53
6,27,34,36,39,40,50,55
7,10,17,24,34,45,46,49
7,11,25,30,36,38,49,52
7,13,17,18,22,29,39,49
7,15,20,29,42,45,48,54
7,26,27,30,31,52,54,55
7,26,30,33,35,37,40,44
7,27,28,29,44,52,56,59
7,35,36,38,46,51,59,60
7,8,16,18,20,26,38,59
7,8,16,18,23,53,57,60
7,9,15,26,33,45,46,57
7,9,18,23,28,33,49,54
8,10,11,18,37,45,53,61
8,10,12,23,29,31,37,54
8,11,14,16,24,42,52,59
8,11,20,32,44,45,50,62
8,11,21,26,27,39,53,58
8,12,13,24,33,34,38,59
8,13,15,19,32,40,49,62
8,13,17,23,27,33,46,56
8,14,42,43,45,46,54,59
8,15,21,22,23,34,41,56
8,16,20,21,28,32,53,55
8,17,19,21,28,31,54,55
8,21,23,30,38,41,47,57
8,9,12,19,26,49,51,59
9,10,16,26,38,49,56,59
9,15,22,30,37,38,39,56
9,22,29,31,36,41,56,57
9,23,25,26,42,46,49,62
0,1,16,27,32,33,37,39,43
0,1,2,10,25,28,44,46,47
0,1,21,42,44,52,54,57,62
0,1,6,10,19,20,44,48,53
0,1,9,17,30,33,37,44,57
0,10,22,26,41,44,48,53,57
0,11,13,19,38,47,51,58,61
0,11,22,23,28,30,34,41,42
0,12,14,22,28,29,36,39,45
0,12,24,31,47,53,58,60,61
0,14,15,31,32,41,42,48,51
0,14,19,30,44,45,50,58,61
0,15,16,19,22,30,49,52,57
0,15,17,18,27,32,37,38,46
0,18,28,32,48,50,56,58,59
0,19,27,34,35,38,48,49,58
0,2,11,17,18,21,24,36,37
0,2,20,22,24,27,34,51,53
0,2,4,6,11,22,33,37,58
0,2,4,6,33,34,42,46,47
0,2,6,12,30,39,40,48,51
0,3,24,42,48,50,51,61,62
0,3,5,17,44,45,48,56,58
0,3,6,10,12,26,27,28,59
0,3,6,13,24,29,31,36,38
0,3,8,17,20,21,25,34,59
0,38,39,46,48,50,54,60,61
0,4,11,13,14,33,41,43,49
0,4,11,21,25,34,42,50,60
0,4,12,24,31,47,53,56,60
0,4,18,22,29,42,46,51,54
0,5,10,20,22,31,32,44,53
0,7,14,16,17,26,35,39,42
0,7,14,17,33,43,53,57,58
0,7,18,19,28,30,33,47,49
0,7,24,27,40,41,42,46,51
0,7,8,22,25,39,42,44,54
0,8,14,17,23,35,36,39,45
1,10,14,24,27,34,37,54,58
1,10,15,26,32,46,49,54,62
1,11,15,30,31,34,40,45,50
1,13,16,26,28,37,56,60,62
1,13,16,29,38,41,47,49,55
1,14,17,19,34,37,39,53,56
1,15,19,21,29,35,37,51,52
1,15,23,30,33,37,38,41,60
1,2,37,38,44,54,56,57,60
1,2,4,17,36,37,49,50,60
1,20,24,26,34,43,48,53,60
1,23,25,27,31,33,41,48,50
1,3,11,19,32,49,51,60,62
1,3,7,8,10,13,21,22,45
1,4,10,19,31,34,55,60,62
1,4,17,36,39,45,47,53,54
1,4,5,8,12,30,33,44,54
1,4,6,7,11,34,37,40,44
1,4,8,25,28,37,38,48,57
1,6,7,12,25,40,49,60,62
1,7,11,22,23,27,42,54,56
1,8,10,12,16,29,35,39,60
1,9,11,14,24,33,34,40,60
1,9,22,27,33,37,43,47,50
10,11,14,15,31,44,54,55,59
10,11,21,26,33,37,38,39,55
10,12,14,18,21,28,35,44,56
10,13,14,18,36,37,39,40,54
10,15,19,31,32,35,49,51,56
10,16,20,24,34,38,42,60,62
10,16,26,29,32,46,50,59,60
10,16,27,29,34,37,41,44,50
11,12,18,19,29,31,39,42,45
11,12,23,29,34,43,49,51,57
11,13,24,36,42,45,51,53,59
11,13,25,30,32,36,37,51,61
11,17,18,35,37,42,51,57,60
11,21,22,25,30,36,42,46,47
11,21,38,40,41,52,54,57,60
11,23,27,30,32,38,52,53,58
11,25,29,32,37,38,45,49,51
12,13,18,24,28,36,43,51,53
12,17,18,22,25,31,35,36,48
12,17,21,39,40,46,47,52,61
12,17,34,42,43,47,53,56,59
12,18,30,32,34,39,47,50,52
12,20,24,30,34,39,45,46,50
13,15,17,36,42,51,52,53,58
14,15,33,34,46,48,50,58,62
14,18,23,38,39,45,46,60,62
14,26,35,40,42,44,46,51,61
15,17,18,20,23,27,37,48,51
15,21,25,29,48,52,53,60,62
15,26,32,34,42,49,50,52,59
16,17,27,32,36,42,47,51,55
16,18,20,31,34,45,49,51,58
16,22,23,28,39,52,53,58,62
17,18,20,23,27,35,47,49,59
17,20,23,25,36,40,44,46,51
17,21,26,31,39,40,49,52,53
17,24,32,43,49,56,58,59,61
17,29,35,37,45,46,50,53,58
19,25,32,34,37,41,49,52,60
2,10,18,20,21,22,30,37,56
2,10,23,28,29,33,36,57,58
2,11,16,17,23,42,48,58,61
2,11,19,27,29,33,46,51,60
2,12,13,20,33,36,43,50,58
2,12,14,25,28,40,49,55,61
2,12,15,30,38,40,47,52,61
2,13,14,19,20,36,44,52,58
2,16,20,31,39,44,49,53,59
2,17,18,29,32,36,39,44,47
2,18,22,24,27,31,34,40,60
2,21,23,28,41,49,54,56,58
2,22,29,31,32,41,44,50,53
2,3,13,14,15,22,29,33,47
2,3,14,31,34,41,42,49,51
2,3,19,20,40,44,46,52,57
2,3,6,9,25,43,46,50,60
2,3,8,15,16,17,19,28,59
2,3,8,15,16,19,31,44,49
2,4,10,13,15,37,38,39,62
2,5,11,21,34,36,37,51,60
2,5,17,18,25,38,42,44,56
2,6,7,11,12,14,19,59,60
2,6,9,11,25,33,37,48,49
2,7,14,20,24,35,49,55,56
2,7,17,26,39,46,53,55,57
2,7,18,20,21,28,34,42,46
2,9,10,25,38,44,51,57,60
2,9,11,28,36,37,44,54,55
2,9,12,14,34,39,42,48,54
2,9,12,21,23,26,46,50,52
2,9,12,23,24,28,40,42,48
2,9,13,23,29,35,48,57,62
20,22,23,30,40,44,56,60,61
22,25,26,28,40,42,44,50,61
24,33,37,38,40,43,44,49,50
25,29,34,36,39,45,48,50,52
26,28,30,34,48,51,58,60,61
29,33,34,37,47,49,53,56,58
3,10,18,24,36,41,45,46,53
3,12,19,21,28,33,50,51,52
3,13,14,23,29,36,37,55,57
3,16,19,26,28,37,47,52,60
3,16,23,38,41,43,45,47,57
3,17,18,21,23,29,48,50,61
3,20,23,27,36,45,51,59,62
3,20,25,29,30,31,32,37,58
3,21,24,39,41,46,50,52,60
3,23,27,28,36,40,50,52,61
3,4,12,21,26,37,38,46,59
3,4,13,15,29,40,42,43,50
3,4,16,25,34,40,43,57,59
3,4,7,17,25,27,31,36,56
3,4,9,21,23,33,41,53,54
3,40,46,50,51,52,54,58,61
3,5,10,16,22,37,39,53,55
3,5,7,10,22,28,45,52,58
3,6,14,15,22,29,47,54,62
3,6,21,32,33,34,42,53,56
3,7,14,15,27,36,48,54,58
3,7,20,22,36,46,59,60,62
3,7,8,18,24,28,45,51,62
3,8,11,14,15,32,45,50,52
4,10,14,21,23,36,53,56,61
4,10,21,33,37,39,41,51,53
4,13,16,23,30,41,45,52,56
4,16,22,26,28,40,53,59,61
4,17,19,20,33,35,37,38,57
4,17,22,32,35,45,49,53,61
4,23,25,38,41,45,51,56,61
4,28,29,34,36,41,44,47,53
4,5,11,13,14,24,35,36,53
4,5,12,17,23,46,47,51,52
4,5,14,18,21,24,38,41,53
4,5,6,12,15,21,27,28,62
4,6,12,19,23,38,48,55,62
4,6,20,23,25,26,33,48,60
4,6,8,9,20,38,43,53,54
4,8,11,29,38,46,47,50,54
4,9,14,24,28,35,37,43,61
4,9,16,18,23,27,46,47,54
4,9,20,23,26,32,36,45,54
5,10,11,14,15,29,32,33,43
5,10,14,19,30,40,53,54,62
5,10,17,30,33,47,49,50,62
5,11,13,16,20,33,38,39,51
5,11,13,33,39,40,44,50,61
5,12,16,17,19,21,39,42,62
5,12,20,31,33,40,43,54,62
5,13,14,17,23,26,50,59,60
5,15,22,23,33,45,50,52,54
5,28,32,39,42,43,44,51,60
5,6,12,13,25,29,50,53,62
5,6,14,24,28,30,36,45,59
5,6,7,13,16,24,38,48,62
5,7,11,19,22,40,44,56,58
5,7,13,15,20,42,54,57,61
5,7,15,17,28,34,42,49,53
5,7,16,31,41,50,55,61,62
5,7,38,40,42,45,54,57,58
5,8,10,16,42,44,53,54,59
5,9,11,12,13,15,31,39,43
5,9,21,34,37,45,54,59,60
6,10,11,12,14,18,20,29,49
6,10,12,15,27,28,41,52,58
6,10,12,21,26,28,44,48,58
6,10,13,30,34,37,40,43,51
6,11,17,18,46,51,52,54,56
6,12,14,22,28,29,36,40,51
6,16,17,24,27,31,37,50,60
6,20,22,42,43,46,50,53,61
6,8,14,29,33,41,43,52,60
6,9,11,20,28,40,45,58,60
7,11,12,17,20,23,26,28,42
7,12,13,18,19,23,26,34,54
7,12,21,25,30,43,49,50,58
7,16,26,27,34,36,56,59,61
7,24,27,29,33,35,41,45,55
7,26,28,30,33,47,52,57,59
7,26,33,42,45,49,50,52,60
7,8,18,21,25,26,27,43,58
7,9,15,21,22,40,48,55,62
8,10,11,24,28,38,39,54,62
8,10,17,18,30,35,57,59,61
8,10,22,24,36,43,49,55,58
8,11,12,22,32,37,44,59,62
8,11,19,20,27,30,36,38,54
8,13,17,20,34,41,42,54,55
8,17,23,32,41,42,43,45,46
8,17,32,35,39,41,42,44,49
8,21,25,26,36,45,48,54,57
8,27,37,38,44,45,52,53,56
8,9,10,16,22,39,49,51,58
9,10,22,26,36,44,52,54,58
9,15,17,34,39,40,41,44,58
9,16,26,38,39,45,57,58,61
9,19,43,45,47,49,52,58,59
9,23,24,32,33,51,57,61,62
0,1,11,17,19,29,35,41,46,47
0,1,2,10,35,40,49,52,54,57
0,1,2,4,16,38,44,46,50,58
0,1,32,36,40,42,44,51,61,62
0,1,36,37,38,41,47,49,53,59
0,1,4,6,25,43,47,50,61,62
0,10,13,15,44,48,50,51,53,58
0,10,16,34,36,46,48,57,60,61
0,15,17,26,31,45,48,53,54,57
0,19,20,25,30,46,47,49,51,61
0,19,22,23,27,31,33,36,43,56
0,2,3,4,5,6,21,53,59,61
0,2,6,22,29,31,40,52,53,62
0,2,7,19,22,40,41,43,48,58
0,2,9,15,16,20,35,47,54,62
0,20,28,36,38,45,48,50,57,62
0,3,17,20,23,32,44,54,58,60
0,3,23,26,27,28,29,38,50,57
0,3,4,14,16,18,23,25,45,55
0,3,4,8,17,32,42,43,46,54
0,3,5,11,34,43,52,53,55,61
0,3,6,21,31,32,39,40,41,59
0,3,8,19,27,36,38,39,45,56
0,3,8,9,13,41,45,53,54,62
0,4,25,26,31,37,40,50,52,59
0,4,7,18,26,38,41,52,60,61
0,4,8,14,30,36,39,41,50,59
0,4,8,20,28,35,41,42,46,60
0,4,8,9,15,25,42,44,47,59
0,4,9,17,23,26,27,30,45,55
0,5,6,9,10,18,29,53,58,61
0,6,20,23,28,30,46,52,54,61
0,6,8,9,22,24,32,43,46,54
0,7,8,9,21,33,43,44,45,53
0,8,10,17,23,30,33,39,50,57
0,8,13,19,39,47,52,53,59,61
0,8,9,29,30,34,35,48,51,52
0,9,10,13,20,28,38,44,45,52
1,10,11,20,25,33,37,43,47,51
1,11,13,14,16,19,35,45,60,62
1,11,26,27,30,33,37,45,55,61
1,12,13,23,36,43,45,46,47,49
1,14,15,23,24,28,29,51,57,59
1,16,17,26,31,32,44,47,49,57
1,16,21,23,28,29,45,53,61,62
1,18,25,33,35,36,38,43,44,52
1,2,11,14,21,39,44,46,48,59
1,2,12,18,24,35,36,41,56,60
1,2,13,32,36,42,54,55,57,61
1,2,4,6,16,18,31,51,54,60
1,2,5,7,8,13,14,30,46,47
1,2,5,9,19,23,39,40,56,59
1,2,6,14,17,44,45,49,52,55
1,2,9,20,29,31,34,41,50,59
1,23,27,29,36,40,48,51,58,60
1,3,10,16,17,36,41,51,56,62
1,3,10,22,31,32,37,47,49,51
1,3,8,10,24,34,39,47,55,57
1,4,13,27,30,35,44,53,55,58
1,4,16,20,30,38,42,47,49,52
1,5,15,24,26,27,38,40,49,58
1,5,17,27,32,36,45,46,50,54
1,5,8,13,18,24,35,50,60,61
1,5,9,16,22,25,29,32,39,47
1,6,20,25,30,32,39,46,55,62
1,6,22,31,36,39,48,51,53,58
1,6,28,30,38,40,41,46,52,59
1,7,13,15,21,33,35,39,41,59
1,8,11,14,40,44,51,53,56,62
1,8,11,16,22,23,30,45,59,62
1,8,12,15,18,21,41,49,54,61
1,8,13,14,15,27,35,49,50,60
1,8,9,20,21,22,29,38,58,59
1,9,10,22,34,41,50,51,61,62
1,9,15,17,20,21,44,46,51,58
10,11,12,17,26,27,30,33,34,45
10,12,14,22,36,38,39,52,58,61
10,12,20,26,28,35,43,45,49,61
10,14,17,27,29,30,41,45,56,58
10,14,19,20,25,28,33,35,43,60
10,16,18,21,28,31,40,44,50,62
10,19,21,30,35,37,41,42,43,53
11,13,15,17,20,24,31,38,59,60
11,14,19,21,27,43,45,50,52,61
11,14,20,29,39,43,47,48,58,60
11,16,19,22,33,39,44,51,53,55
11,20,25,27,33,36,43,46,53,55
11,20,27,34,35,37,40,43,56,61
12,15,16,17,31,32,33,37,57,58
12,20,22,25,26,29,36,38,50,60
13,17,20,21,23,31,40,47,52,62
13,18,25,30,31,38,44,47,54,59
13,19,21,31,37,42,44,49,53,57
13,21,22,25,35,37,42,45,49,59
14,15,18,20,27,43,47,52,53,62
14,15,19,29,30,37,38,43,45,60
14,25,28,30,34,44,45,52,54,56
15,18,19,20,27,31,45,51,54,60
15,19,20,23,25,32,39,41,43,57
16,20,23,24,26,34,35,43,57,61
19,20,22,28,40,42,43,46,54,58
2,11,21,23,25,28,30,38,52,60
2,13,19,31,43,46,47,49,51,53
2,13,23,26,29,37,47,48,49,51
2,14,19,22,25,31,35,42,43,55
2,21,24,30,31,37,48,56,58,59
2,4,16,19,20,21,28,41,49,61
2,4,5,24,29,30,50,52,53,61
2,5,19,24,29,32,47,50,52,53
2,5,23,27,37,41,42,48,60,61
2,5,29,37,39,43,45,52,53,54
2,5,9,18,30,31,32,49,57,62
2,6,18,24,28,29,41,44,47,57
2,7,19,24,25,40,45,50,59,61
2,7,9,19,22,25,35,39,48,58
2,8,13,22,25,29,31,34,37,58
2,8,9,19,25,28,42,57,58,59
20,26,27,32,36,38,39,42,59,62
21,30,41,42,44,52,55,56,58,61
3,11,13,14,28,35,38,50,51,56
3,11,16,19,21,36,42,50,56,61
3,11,19,21,29,34,42,46,59,61
3,12,15,20,26,44,47,51,53,61
3,13,17,32,36,38,42,43,54,58
3,14,15,18,20,35,44,46,55,62
3,14,15,25,31,32,36,45,47,56
3,14,23,31,32,37,38,47,56,58
3,16,24,28,35,37,39,47,49,56
3,17,19,23,25,37,40,43,61,62
3,20,31,35,37,39,50,54,58,62
3,21,25,44,45,46,49,52,61,62
3,4,17,25,31,38,41,47,51,58
3,4,6,13,16,20,28,36,51,58
3,4,6,19,31,35,41,43,52,56
3,4,7,9,16,27,39,44,45,59
3,4,9,11,27,30,36,43,47,58
3,5,10,12,22,34,36,46,51,54
3,5,13,14,37,39,40,41,51,57
3,5,14,22,37,39,41,54,55,57
3,5,9,11,12,14,15,48,50,56
3,5,9,23,25,35,43,54,59,62
3,6,18,31,36,39,44,46,52,53
3,6,9,17,47,49,54,55,58,60
3,8,13,16,29,35,43,45,49,61
3,8,15,16,23,42,44,51,52,56
3,8,24,25,30,35,46,50,56,57
3,9,13,19,20,25,41,48,57,61
3,9,23,33,42,46,51,53,61,62
4,10,13,16,23,26,32,34,42,57
4,12,16,17,21,24,29,43,53,55
4,14,15,28,30,36,48,50,53,56
4,14,17,21,25,31,36,45,46,48
4,14,18,32,34,41,42,45,60,61
4,15,21,22,23,24,31,45,49,54
4,15,21,22,34,38,41,49,54,60
4,18,21,22,29,33,35,36,45,60
4,5,11,12,29,40,41,51,52,55
4,5,13,22,23,29,41,43,53,62
4,5,8,12,16,28,42,44,48,52
4,5,8,21,27,38,40,49,50,59
4,5,9,15,17,20,31,40,50,54
4,6,7,20,25,33,34,40,42,57
4,6,8,13,18,20,44,47,52,62
4,6,9,14,25,32,41,44,45,54
4,7,13,14,15,17,26,28,47,58
4,7,16,17,23,38,39,49,53,58
4,7,16,17,25,26,35,36,37,50
4,8,10,15,23,26,27,37,38,58
4,8,9,15,17,27,31,37,58,60
4,9,11,18,24,32,38,46,47,62
4,9,19,23,26,32,37,38,50,51
5,11,14,15,22,26,27,34,50,60
5,12,16,24,32,40,46,47,49,51
5,13,20,29,31,36,44,48,49,61
5,14,16,20,21,27,35,44,49,54
5,15,34,41,45,46,51,53,54,57
5,20,26,35,41,44,50,53,54,58
5,22,31,32,44,45,49,50,52,53
5,32,37,38,39,40,45,48,52,56
5,6,12,24,25,31,41,42,58,60
5,6,17,21,26,28,50,52,55,56
5,7,10,11,21,23,25,29,35,58
5,7,14,15,23,34,37,39,42,60
6,10,11,13,15,20,26,28,35,53
6,10,15,17,24,25,29,34,40,41
6,11,12,18,19,23,28,44,57,61
6,14,16,28,35,42,48,53,57,60
6,25,27,37,45,47,54,55,56,57
6,7,10,18,22,26,38,48,54,58
6,7,16,18,27,34,44,50,60,61
6,7,8,13,23,39,46,51,59,62
6,8,20,22,32,35,38,39,51,56
6,9,16,30,33,34,43,45,50,51
7,10,12,18,31,33,34,47,48,61
7,10,21,26,29,39,41,47,53,62
7,11,12,13,19,26,47,56,61,62
7,11,17,18,19,22,45,52,55,59
7,11,23,29,36,42,46,48,50,54
7,14,18,32,41,45,50,55,58,60
7,16,26,41,42,44,45,47,50,51
7,18,21,26,45,46,47,50,58,61
7,21,22,33,35,50,51,54,59,60
7,27,30,35,38,39,46,52,53,62
7,32,38,40,41,42,43,49,52,53
7,8,12,15,23,28,30,38,49,51
7,9,17,28,34,43,52,53,55,56
8,10,12,18,20,29,44,47,55,57
8,12,15,21,40,46,49,50,54,59
8,17,20,21,22,31,35,51,54,56
8,18,19,23,32,34,43,46,48,59
8,27,30,35,39,40,46,47,51,57
9,10,14,19,24,33,36,44,46,47
9,11,14,18,24,27,30,39,53,56
9,12,16,24,25,29,43,45,53,54
9,13,16,21,22,23,31,49,52,61
9,18,19,30,48,49,52,54,55,56
9,19,22,30,37,43,44,45,48,59
9,19,25,29,37,38,41,42,45,53
9,21,28,30,33,35,53,54,58,61
9,24,29,34,50,57,58,59,60,61
0,1,2,12,21,25,37,40,41,44,45
0,1,2,4,24,29,33,38,50,59,60
0,1,3,21,30,36,38,47,52,58,62
0,1,3,28,30,38,43,50,52,56,59
0,1,3,6,10,11,22,33,35,48,62
0,1,3,8,10,22,29,37,38,47,58
0,1,5,6,8,12,18,27,42,46,51
0,1,6,10,27,52,53,56,58,61,62
0,1,7,16,23,33,39,40,51,57,61
0,1,8,16,19,22,23,34,47,49,59
0,1,8,23,27,28,32,34,41,55,60
0,1,9,11,19,26,28,31,32,46,52
0,10,12,13,14,16,24,33,35,58,62
0,11,12,13,17,18,26,39,49,55,62
0,11,15,18,22,28,29,47,55,56,60
0,11,15,24,26,27,29,36,39,44,61
0,13,24,28,30,31,32,38,42,54,56
0,17,31,33,39,45,46,47,55,56,62
0,18,20,21,32,35,39,42,50,54,59
0,19,22,26,28,36,45,52,53,54,61
0,2,15,17,20,30,38,47,50,58,60
0,2,3,11,21,23,31,45,47,59,62
0,2,3,6,12,14,35,36,51,54,61
0,2,7,15,16,19,27,35,39,44,53
0,2,9,13,19,21,26,32,33,36,58
0,3,7,13,20,21,24,27,33,43,55
0,3,7,14,18,32,34,47,51,52,53
0,3,9,12,14,24,25,42,43,54,62
0,30,31,32,38,41,44,49,51,58,59
0,4,6,23,25,30,41,42,44,46,53
0,6,11,16,18,23,36,44,53,58,60
0,7,9,12,15,20,21,26,38,42,50
0,8,11,13,19,28,32,41,44,54,59
0,9,13,19,20,22,26,28,34,47,62
0,9,18,27,29,30,34,36,39,52,61
1,13,15,19,29,40,45,46,49,56,59
1,14,15,23,32,33,41,44,47,54,55
1,2,11,30,34,38,39,45,56,59,62
1,2,23,29,30,38,41,44,45,48,50
1,2,24,25,26,28,40,46,47,48,54
1,2,3,5,7,11,35,44,46,50,57
1,2,5,10,13,21,44,51,53,58,62
1,2,7,15,17,28,33,34,47,53,61
1,20,24,28,30,32,33,42,46,49,60
1,3,11,23,47,49,51,52,54,55,62
1,3,12,13,26,29,39,41,58,59,62
1,3,13,21,24,25,30,34,35,49,61
1,3,5,15,17,21,22,33,38,47,56
1,3,8,13,16,17,20,21,41,53,54
1,4,10,12,13,14,17,41,52,53,60
1,4,10,18,20,25,31,49,50,55,62
1,4,14,18,19,20,22,27,31,52,58
1,4,5,13,15,16,47,48,49,59,61
1,4,6,12,14,26,38,40,41,49,50
1,4,7,16,24,27,37,42,52,60,61
1,5,6,12,16,37,41,42,47,58,60
1,5,8,9,12,22,46,48,50,51,58
1,7,18,19,21,28,31,42,46,50,62
1,7,8,18,20,28,29,34,35,41,49
1,7,8,9,15,16,28,37,39,51,54
1,8,10,15,16,23,25,29,38,44,49
1,8,13,18,22,33,35,38,44,47,50
1,8,14,21,30,33,38,39,41,59,60
1,8,22,24,29,37,46,48,49,56,60
1,9,18,29,31,39,42,53,56,58,62
10,11,19,21,25,32,37,40,41,53,62
10,11,24,26,27,32,34,38,46,51,54
10,12,16,19,21,32,37,43,45,53,58
10,13,14,15,19,25,32,41,42,44,49
10,15,17,18,19,26,30,38,42,60,61
10,18,19,21,29,30,37,41,48,56,59
10,22,24,27,31,40,46,49,53,54,55
11,14,16,22,25,30,33,37,46,58,59
11,14,23,26,29,42,46,47,50,55,56
11,19,22,24,28,29,36,42,43,44,57
12,13,20,22,33,43,50,54,56,57,61
13,14,16,18,28,33,37,54,55,57,61
13,19,25,28,46,49,51,54,55,57,58
14,16,22,28,33,36,46,51,57,58,59
14,19,21,25,26,35,38,39,45,47,61
16,17,23,31,34,36,37,40,50,60,62
16,25,32,38,40,41,43,46,55,59,62
18,19,22,28,34,40,45,47,48,55,60
2,11,21,22,27,31,34,49,54,55,59
2,12,15,17,21,28,30,32,39,55,60
2,13,14,17,18,25,29,32,33,42,57
2,15,23,24,39,42,44,48,52,56,62
2,18,20,23,24,25,28,36,37,45,53
2,3,11,13,17,18,31,32,33,51,60
2,3,4,19,21,26,32,38,41,44,57
2,3,5,12,23,30,38,48,53,61,62
2,3,7,11,13,23,39,54,55,60,62
2,3,7,8,12,25,42,43,54,55,57
2,3,7,8,17,21,26,44,46,57,61
2,3,9,17,18,36,43,45,46,47,61
2,4,12,14,18,20,24,51,52,60,61
2,4,5,12,26,33,34,37,41,48,58
2,5,7,13,18,23,25,36,49,52,54
2,5,7,9,13,16,27,34,50,55,61
2,6,9,12,13,37,49,50,57,60,62
2,7,12,15,17,25,39,40,46,54,58
2,7,13,20,21,36,38,45,46,52,60
2,8,21,31,37,40,41,44,56,57,58
22,29,32,33,34,37,41,49,51,58,62
23,25,29,34,35,41,44,47,50,51,52
23,26,28,29,30,33,37,44,49,57,60
24,25,26,34,36,38,42,50,51,57,59
3,10,18,22,30,36,42,43,44,54,57
3,10,21,23,27,28,42,48,55,60,61
3,11,12,18,24,25,27,40,49,50,55
3,11,12,36,42,44,46,52,57,60,62
3,11,15,16,17,19,25,38,41,56,58
3,12,17,18,25,28,43,52,53,59,61
3,12,24,27,34,37,43,47,51,56,57
3,12,27,31,32,34,38,39,44,52,55
3,13,14,22,23,24,30,44,51,55,59
3,13,18,25,26,30,39,50,56,57,62
3,13,23,31,36,37,38,39,49,56,59
3,14,19,21,23,41,51,56,59,60,62
3,18,25,29,31,34,43,45,48,57,61
3,24,26,30,33,41,46,56,59,60,61
3,26,27,28,33,37,43,46,47,48,56
3,4,10,20,27,32,40,42,53,58,62
3,4,5,12,16,23,25,28,30,55,57
3,4,5,13,33,34,47,56,57,60,61
3,4,6,12,13,25,41,54,56,58,61
3,5,11,13,19,27,32,35,45,56,58
3,5,13,21,27,38,40,42,50,53,61
3,5,6,8,25,40,42,46,50,52,61
3,5,8,11,12,19,20,31,34,43,58
3,6,10,11,28,35,42,43,47,60,61
3,6,21,27,32,36,50,57,58,61,62
3,7,12,26,32,35,40,50,54,57,59
3,8,10,20,28,29,33,50,57,58,61
3,8,10,23,33,35,42,44,45,47,56
3,8,11,13,19,24,30,49,50,51,59
3,9,11,14,18,22,29,42,52,60,62
4,10,11,13,23,24,25,30,35,42,46
4,10,14,22,24,29,45,46,48,49,58
4,11,13,21,22,24,44,56,58,60,62
4,11,20,21,24,25,29,37,41,51,55
4,12,13,15,22,32,38,39,45,47,58
4,12,17,20,21,26,28,31,39,47,61
4,14,22,35,37,40,44,48,55,56,61
4,24,36,43,44,49,52,53,58,59,62
4,5,10,14,18,19,22,39,45,50,54
4,5,11,18,24,36,46,50,51,52,58
4,5,6,20,26,29,31,37,42,45,49
4,5,6,9,14,26,39,44,47,51,54
4,6,15,24,25,33,36,41,43,44,47
4,6,7,17,24,32,38,45,52,53,54
4,7,10,12,20,31,35,36,38,40,62
4,7,12,14,24,25,26,35,48,49,52
4,7,12,25,29,37,41,49,55,58,59
4,7,8,13,22,27,35,38,44,50,56
4,8,9,11,18,27,37,42,51,54,59
4,9,10,11,14,18,41,42,43,47,51
5,10,11,13,16,18,33,36,37,49,62
5,10,17,27,33,38,39,44,48,52,62
5,10,18,21,23,25,30,33,34,51,60
5,11,12,23,27,33,39,41,44,45,60
5,13,14,15,20,34,36,39,44,46,55
5,15,17,19,20,31,42,43,49,54,59
5,16,26,30,39,40,41,45,58,59,60
5,22,23,28,29,36,43,47,48,49,59
5,6,12,14,19,38,40,42,47,51,61
5,7,10,11,16,20,29,37,43,44,60
5,7,17,20,36,41,44,46,47,49,61
5,9,11,12,19,30,40,41,44,57,58
5,9,13,16,22,29,31,38,54,57,59
5,9,16,19,34,40,41,56,57,60,62
5,9,22,23,26,41,44,45,54,56,62
6,10,16,18,24,34,38,42,44,51,54
6,11,22,24,25,31,42,47,53,54,60
6,12,13,17,23,34,42,49,56,59,62
6,12,18,24,29,32,33,40,42,46,55
6,22,23,25,30,38,42,49,52,57,59
6,7,13,24,29,36,48,49,54,55,56
6,7,25,42,43,48,57,59,60,61,62
6,9,10,17,18,19,21,27,35,36,48
7,11,16,18,25,45,54,55,59,60,62
7,11,21,23,27,29,30,37,46,50,60
7,12,14,18,23,29,36,49,51,53,55
7,13,14,19,26,43,45,47,49,54,61
7,13,18,25,26,29,31,38,40,48,59
7,15,16,28,29,32,45,46,51,54,57
7,16,19,20,29,32,34,35,39,48,50
7,18,22,25,26,32,34,52,55,56,60
7,21,25,27,39,43,46,50,51,53,57
8,10,22,31,33,35,37,43,54,57,62
8,11,12,27,34,46,49,50,52,58,61
8,11,13,16,17,21,22,29,30,42,51
8,11,16,34,40,41,45,46,49,50,52
8,12,13,15,20,29,33,34,35,43,55
